n,car,trace,detection_id,cell,progress,action,reason,fault_id,tx_hash,status,gas_used,block,latency_s
193,0,PVS 1,pothole_PVS1_frame_001042_0,6g5dkz3u,0.1935,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
194,1,PVS 4,pothole_PVS4_frame_001641_0,6g5dkwg6,0.1939,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
195,1,PVS 4,pothole_PVS4_frame_001642_0,6g5dkwg6,0.1941,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
196,0,PVS 1,pothole_PVS1_frame_001048_0,6g5dkz3s,0.1946,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
197,1,PVS 4,pothole_PVS4_frame_001645_0,6g5dkwg3,0.1947,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
198,0,PVS 1,pothole_PVS1_frame_001049_0,6g5dkz3s,0.1948,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
199,0,PVS 1,pothole_PVS1_frame_001050_0,6g5dkz3s,0.195,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
200,0,PVS 1,pothole_PVS1_frame_001052_0,6g5dkz3s,0.1954,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
201,0,PVS 1,pothole_PVS1_frame_001052_1,6g5dkz3s,0.1954,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
202,1,PVS 4,pothole_PVS4_frame_001649_0,6g5dkwg3,0.1955,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
203,0,PVS 1,pothole_PVS1_frame_001054_0,6g5dkz3k,0.1958,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
204,1,PVS 4,pothole_PVS4_frame_001651_0,6g5dkwg3,0.1959,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
205,1,PVS 4,pothole_PVS4_frame_001652_0,6g5dkwg3,0.1961,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
206,1,PVS 4,pothole_PVS4_frame_001653_0,6g5dkwg3,0.1963,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
207,1,PVS 4,pothole_PVS4_frame_001654_0,6g5dkwg3,0.1965,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
208,0,PVS 1,pothole_PVS1_frame_001059_0,6g5dkz3k,0.1967,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
209,0,PVS 1,pothole_PVS1_frame_001062_0,6g5dkz3h,0.1973,refused,"InsufficientFree(free=2, needed=5)",45,,0,0,0,0
210,0,PVS 1,pothole_PVS1_frame_001065_0,6g5dkz2u,0.1978,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
211,0,PVS 1,pothole_PVS1_frame_001066_0,6g5dkz2u,0.198,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
212,0,PVS 1,pothole_PVS1_frame_001068_0,6g5dkz2u,0.1984,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
213,0,PVS 1,pothole_PVS1_frame_001068_1,6g5dkz2u,0.1984,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
214,0,PVS 1,pothole_PVS1_frame_001069_0,6g5dkz2u,0.1986,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
215,0,PVS 1,pothole_PVS1_frame_001070_0,6g5dkz2u,0.1988,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
216,1,PVS 4,pothole_PVS4_frame_001669_0,6g5dkwg0,0.1996,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
217,1,PVS 4,pothole_PVS4_frame_001670_0,6g5dkwg0,0.1998,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
218,0,PVS 1,pothole_PVS1_frame_001079_0,6g5dkz2k,0.2005,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
219,0,PVS 1,pothole_PVS1_frame_001080_0,6g5dkz2k,0.2006,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
220,0,PVS 1,pothole_PVS1_frame_001081_0,6g5dkz2k,0.2008,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
221,0,PVS 1,pothole_PVS1_frame_001087_0,6g5dkz2h,0.202,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
222,1,PVS 4,pothole_PVS4_frame_001690_0,6g5dkwg0,0.2039,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
223,0,PVS 1,pothole_PVS1_frame_001100_0,6g5dkxrv,0.2044,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
224,0,PVS 1,pothole_PVS1_frame_001102_0,6g5dkxrv,0.2048,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
225,0,PVS 1,pothole_PVS1_frame_001103_0,6g5dkxrv,0.205,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
226,0,PVS 1,pothole_PVS1_frame_001105_0,6g5dkxrt,0.2053,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
227,1,PVS 4,pothole_PVS4_frame_001699_0,6g5dkwg0,0.2057,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
228,0,PVS 1,pothole_PVS1_frame_001111_0,6g5dkxrt,0.2065,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
229,1,PVS 4,pothole_PVS4_frame_001703_0,6g5dkwg0,0.2065,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
230,1,PVS 4,pothole_PVS4_frame_001704_0,6g5dkwg0,0.2067,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
231,1,PVS 4,pothole_PVS4_frame_001706_0,6g5dkwg0,0.2071,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
232,2,PVS 7,pothole_PVS7_frame_001167_0,6g5dkxqk,0.2074,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
233,0,PVS 1,pothole_PVS1_frame_001123_0,6g5dkxrt,0.2087,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
234,0,PVS 1,pothole_PVS1_frame_001124_0,6g5dkxrm,0.2089,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
235,0,PVS 1,pothole_PVS1_frame_001132_0,6g5dkxrm,0.2104,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
236,0,PVS 1,pothole_PVS1_frame_001133_0,6g5dkxrm,0.2106,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
237,1,PVS 4,pothole_PVS4_frame_001731_0,6g5dkwf9,0.2122,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
238,0,PVS 1,pothole_PVS1_frame_001144_0,6g5dkxrn,0.2127,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
239,0,PVS 1,pothole_PVS1_frame_001144_1,6g5dkxrn,0.2127,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
240,0,PVS 1,pothole_PVS1_frame_001145_0,6g5dkxrn,0.2128,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
241,0,PVS 1,pothole_PVS1_frame_001145_1,6g5dkxrn,0.2128,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
242,0,PVS 1,pothole_PVS1_frame_001146_0,6g5dkxrn,0.213,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
243,0,PVS 1,pothole_PVS1_frame_001147_0,6g5dkxrj,0.2132,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
244,0,PVS 1,pothole_PVS1_frame_001149_0,6g5dkxrj,0.2136,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
245,0,PVS 1,pothole_PVS1_frame_001150_0,6g5dkxrj,0.2138,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
246,0,PVS 1,pothole_PVS1_frame_001151_0,6g5dkxrj,0.214,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
247,0,PVS 1,pothole_PVS1_frame_001152_0,6g5dkxrj,0.2142,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
248,0,PVS 1,pothole_PVS1_frame_001154_0,6g5dkxrj,0.2145,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
249,0,PVS 1,pothole_PVS1_frame_001155_0,6g5dkxrj,0.2147,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
250,0,PVS 1,pothole_PVS1_frame_001156_0,6g5dkxrj,0.2149,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
251,0,PVS 1,pothole_PVS1_frame_001157_0,6g5dkxrj,0.2151,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
252,0,PVS 1,pothole_PVS1_frame_001158_0,6g5dkxrj,0.2153,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
253,0,PVS 1,pothole_PVS1_frame_001160_0,6g5dkxrj,0.2157,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
254,1,PVS 4,pothole_PVS4_frame_001749_0,6g5dkwf3,0.2159,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
255,1,PVS 4,pothole_PVS4_frame_001751_0,6g5dkwf3,0.2163,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
256,1,PVS 4,pothole_PVS4_frame_001752_0,6g5dkwf3,0.2165,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
257,0,PVS 1,pothole_PVS1_frame_001165_0,6g5dkxrj,0.2166,refused,"InsufficientFree(free=2, needed=5)",40,,0,0,0,0
258,0,PVS 1,pothole_PVS1_frame_001174_0,6g5dkxqv,0.2183,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
259,1,PVS 4,pothole_PVS4_frame_001783_0,6g5dkwf4,0.2228,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
260,1,PVS 4,pothole_PVS4_frame_001784_0,6g5dkwf4,0.223,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
261,0,PVS 1,pothole_PVS1_frame_001200_0,6g5dkxqs,0.2232,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
262,1,PVS 4,pothole_PVS4_frame_001785_0,6g5dkwf4,0.2232,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
263,1,PVS 4,pothole_PVS4_frame_001786_0,6g5dkwf4,0.2234,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
264,1,PVS 4,pothole_PVS4_frame_001786_1,6g5dkwf4,0.2234,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
265,1,PVS 4,pothole_PVS4_frame_001787_0,6g5dkwf4,0.2236,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
266,2,PVS 7,pothole_PVS7_frame_001244_0,6g5dkxm7,0.2237,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
267,0,PVS 1,pothole_PVS1_frame_001203_0,6g5dkxqs,0.2237,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
268,1,PVS 4,pothole_PVS4_frame_001788_0,6g5dkwf4,0.2238,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
269,1,PVS 4,pothole_PVS4_frame_001788_1,6g5dkwf4,0.2238,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
270,0,PVS 1,pothole_PVS1_frame_001204_0,6g5dkxqs,0.2239,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
271,1,PVS 4,pothole_PVS4_frame_001789_0,6g5dkwf4,0.224,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
272,0,PVS 1,pothole_PVS1_frame_001205_0,6g5dkxqs,0.2241,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
273,0,PVS 1,pothole_PVS1_frame_001207_0,6g5dkxqk,0.2245,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
274,0,PVS 1,pothole_PVS1_frame_001208_0,6g5dkxqk,0.2247,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
275,0,PVS 1,pothole_PVS1_frame_001211_0,6g5dkxqk,0.2252,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
276,1,PVS 4,pothole_PVS4_frame_001796_0,6g5dkwcg,0.2254,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
277,0,PVS 1,pothole_PVS1_frame_001215_0,6g5dkxqk,0.226,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
278,0,PVS 1,pothole_PVS1_frame_001220_0,6g5dkxqk,0.2269,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
279,0,PVS 1,pothole_PVS1_frame_001221_0,6g5dkxqk,0.2271,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
280,0,PVS 1,pothole_PVS1_frame_001222_0,6g5dkxqk,0.2273,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
281,0,PVS 1,pothole_PVS1_frame_001223_0,6g5dkxqk,0.2275,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
282,2,PVS 7,pothole_PVS7_frame_001266_0,6g5dkxkf,0.2283,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
283,2,PVS 7,pothole_PVS7_frame_001267_0,6g5dkxkf,0.2286,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
284,2,PVS 7,pothole_PVS7_frame_001268_0,6g5dkxkf,0.2288,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
285,2,PVS 7,pothole_PVS7_frame_001269_0,6g5dkxkf,0.229,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
286,2,PVS 7,pothole_PVS7_frame_001270_0,6g5dkxkf,0.2292,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
287,2,PVS 7,pothole_PVS7_frame_001271_0,6g5dkxkf,0.2294,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
288,2,PVS 7,pothole_PVS7_frame_001282_0,6g5dkxkd,0.2317,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
289,2,PVS 7,pothole_PVS7_frame_001283_0,6g5dkxkd,0.2319,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
290,0,PVS 1,pothole_PVS1_frame_001250_0,6g5dkxmg,0.2325,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
291,2,PVS 7,pothole_PVS7_frame_001288_0,6g5dkxkd,0.233,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
292,2,PVS 7,pothole_PVS7_frame_001289_0,6g5dkxkd,0.2332,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
293,2,PVS 7,pothole_PVS7_frame_001290_0,6g5dkxkd,0.2334,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
294,2,PVS 7,pothole_PVS7_frame_001291_0,6g5dkxkd,0.2336,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
295,2,PVS 7,pothole_PVS7_frame_001292_0,6g5dkxkd,0.2338,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
296,2,PVS 7,pothole_PVS7_frame_001293_0,6g5dkxkd,0.2341,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
297,2,PVS 7,pothole_PVS7_frame_001294_0,6g5dkxkd,0.2343,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
298,2,PVS 7,pothole_PVS7_frame_001295_0,6g5dkxkd,0.2345,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
299,2,PVS 7,pothole_PVS7_frame_001296_0,6g5dkxkd,0.2347,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
300,2,PVS 7,pothole_PVS7_frame_001297_0,6g5dkxk3,0.2349,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
301,2,PVS 7,pothole_PVS7_frame_001298_0,6g5dkxk3,0.2351,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
302,2,PVS 7,pothole_PVS7_frame_001299_0,6g5dkxk3,0.2353,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
303,2,PVS 7,pothole_PVS7_frame_001300_0,6g5dkxk3,0.2355,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
304,2,PVS 7,pothole_PVS7_frame_001301_0,6g5dkxk3,0.2357,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
305,2,PVS 7,pothole_PVS7_frame_001302_0,6g5dkxk3,0.236,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
306,2,PVS 7,pothole_PVS7_frame_001303_0,6g5dkxk3,0.2362,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
307,2,PVS 7,pothole_PVS7_frame_001304_0,6g5dkxk3,0.2364,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
308,2,PVS 7,pothole_PVS7_frame_001305_0,6g5dkxk3,0.2366,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
309,2,PVS 7,pothole_PVS7_frame_001306_0,6g5dkxk3,0.2368,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
310,2,PVS 7,pothole_PVS7_frame_001307_0,6g5dkxk3,0.237,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
311,2,PVS 7,pothole_PVS7_frame_001308_0,6g5dkxk3,0.2372,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
312,2,PVS 7,pothole_PVS7_frame_001309_0,6g5dkxk3,0.2374,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
313,2,PVS 7,pothole_PVS7_frame_001310_0,6g5dkxk3,0.2376,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
314,2,PVS 7,pothole_PVS7_frame_001311_0,6g5dkxk3,0.2379,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
315,2,PVS 7,pothole_PVS7_frame_001312_0,6g5dkxk3,0.2381,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
316,2,PVS 7,pothole_PVS7_frame_001313_0,6g5dkxk3,0.2383,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
317,2,PVS 7,pothole_PVS7_frame_001314_0,6g5dkxk3,0.2385,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
318,2,PVS 7,pothole_PVS7_frame_001315_0,6g5dkxk3,0.2387,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
319,2,PVS 7,pothole_PVS7_frame_001316_0,6g5dkxk1,0.2389,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
320,2,PVS 7,pothole_PVS7_frame_001317_0,6g5dkxk1,0.2391,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
321,2,PVS 7,pothole_PVS7_frame_001318_0,6g5dkxk1,0.2393,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
322,2,PVS 7,pothole_PVS7_frame_001319_0,6g5dkxk1,0.2395,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
323,2,PVS 7,pothole_PVS7_frame_001320_0,6g5dkxk1,0.2398,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
324,2,PVS 7,pothole_PVS7_frame_001322_0,6g5dkxk1,0.2402,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
325,2,PVS 7,pothole_PVS7_frame_001326_0,6g5dkxk1,0.241,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
326,1,PVS 4,pothole_PVS4_frame_001876_0,6g5dkwcm,0.2417,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
327,0,PVS 1,pothole_PVS1_frame_001302_0,6g5dkxkf,0.2423,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
328,0,PVS 1,pothole_PVS1_frame_001303_0,6g5dkxkf,0.2425,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
329,0,PVS 1,pothole_PVS1_frame_001303_1,6g5dkxkf,0.2425,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
330,0,PVS 1,pothole_PVS1_frame_001304_0,6g5dkxkf,0.2427,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
331,0,PVS 1,pothole_PVS1_frame_001306_0,6g5dkxkf,0.2431,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
332,0,PVS 1,pothole_PVS1_frame_001307_0,6g5dkxkf,0.2432,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
333,0,PVS 1,pothole_PVS1_frame_001308_0,6g5dkxkf,0.2434,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
334,0,PVS 1,pothole_PVS1_frame_001308_1,6g5dkxkf,0.2434,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
335,0,PVS 1,pothole_PVS1_frame_001309_0,6g5dkxkd,0.2436,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
336,0,PVS 1,pothole_PVS1_frame_001310_0,6g5dkxkd,0.2438,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
337,0,PVS 1,pothole_PVS1_frame_001310_1,6g5dkxkd,0.2438,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
338,0,PVS 1,pothole_PVS1_frame_001310_2,6g5dkxkd,0.2438,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
339,0,PVS 1,pothole_PVS1_frame_001311_0,6g5dkxkd,0.244,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
340,0,PVS 1,pothole_PVS1_frame_001311_1,6g5dkxkd,0.244,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
341,0,PVS 1,pothole_PVS1_frame_001312_0,6g5dkxkd,0.2442,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
342,0,PVS 1,pothole_PVS1_frame_001312_1,6g5dkxkd,0.2442,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
343,0,PVS 1,pothole_PVS1_frame_001332_0,6g5dkxk3,0.2479,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
344,2,PVS 7,pothole_PVS7_frame_001362_0,6g5dkxhp,0.2486,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
345,2,PVS 7,pothole_PVS7_frame_001366_0,6g5dkxhp,0.2495,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
346,1,PVS 4,pothole_PVS4_frame_001945_0,6g5dkx14,0.2557,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
347,0,PVS 1,pothole_PVS1_frame_001375_0,6g5dkxk0,0.256,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
348,0,PVS 1,pothole_PVS1_frame_001375_1,6g5dkxk0,0.256,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
349,1,PVS 4,pothole_PVS4_frame_001947_0,6g5dkx14,0.2561,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
350,1,PVS 4,pothole_PVS4_frame_001948_0,6g5dkx14,0.2563,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
351,1,PVS 4,pothole_PVS4_frame_001950_0,6g5dkx14,0.2567,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
352,0,PVS 1,pothole_PVS1_frame_001379_0,6g5dkxhp,0.2568,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
353,0,PVS 1,pothole_PVS1_frame_001380_0,6g5dkxhp,0.2569,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
354,1,PVS 4,pothole_PVS4_frame_001988_0,6g5dkx1h,0.2644,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
355,1,PVS 4,pothole_PVS4_frame_001995_0,6g5dkx0v,0.2659,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
356,2,PVS 7,pothole_PVS7_frame_001449_0,6g5dkx5u,0.267,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
357,2,PVS 7,pothole_PVS7_frame_001454_0,6g5dkx5u,0.2681,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
358,0,PVS 1,pothole_PVS1_frame_001461_0,6g5dkx5u,0.2721,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
359,0,PVS 1,pothole_PVS1_frame_001465_0,6g5dkx5g,0.2729,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
360,0,PVS 1,pothole_PVS1_frame_001466_0,6g5dkx5g,0.2731,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
361,0,PVS 1,pothole_PVS1_frame_001476_0,6g5dkx5g,0.275,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
362,0,PVS 1,pothole_PVS1_frame_001489_0,6g5dkx59,0.2774,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
363,0,PVS 1,pothole_PVS1_frame_001492_0,6g5dkx59,0.278,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
364,0,PVS 1,pothole_PVS1_frame_001493_0,6g5dkx59,0.2782,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
365,0,PVS 1,pothole_PVS1_frame_001495_0,6g5dkx59,0.2785,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
366,0,PVS 1,pothole_PVS1_frame_001496_0,6g5dkx59,0.2787,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
367,0,PVS 1,pothole_PVS1_frame_001497_0,6g5dkx59,0.2789,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
368,0,PVS 1,pothole_PVS1_frame_001498_0,6g5dkx59,0.2791,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
369,0,PVS 1,pothole_PVS1_frame_001499_0,6g5dkx59,0.2793,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
370,0,PVS 1,pothole_PVS1_frame_001501_0,6g5dkx58,0.2797,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
371,0,PVS 1,pothole_PVS1_frame_001502_0,6g5dkx58,0.2798,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
372,0,PVS 1,pothole_PVS1_frame_001503_0,6g5dkx58,0.28,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
373,0,PVS 1,pothole_PVS1_frame_001507_0,6g5dkx58,0.2808,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
374,0,PVS 1,pothole_PVS1_frame_001513_0,6g5dkx58,0.2819,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
375,0,PVS 1,pothole_PVS1_frame_001514_0,6g5dkx58,0.2821,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
376,1,PVS 4,pothole_PVS4_frame_002076_0,6g5dkx2e,0.2823,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
377,2,PVS 7,pothole_PVS7_frame_001522_0,6g5dkwgw,0.2824,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
378,2,PVS 7,pothole_PVS7_frame_001523_0,6g5dkwgw,0.2826,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
379,2,PVS 7,pothole_PVS7_frame_001524_0,6g5dkwgw,0.2828,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
380,0,PVS 1,pothole_PVS1_frame_001519_0,6g5dkwgx,0.283,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
381,0,PVS 1,pothole_PVS1_frame_001524_0,6g5dkwgx,0.284,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
382,2,PVS 7,pothole_PVS7_frame_001535_0,6g5dkwgt,0.2852,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
383,2,PVS 7,pothole_PVS7_frame_001536_0,6g5dkwgt,0.2854,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
